STATION,NAME,DATE,TAVG,TMAX,TMIN
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/17/2018,44,56,35
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/18/2018,36,44,30
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/19/2018,44,52,31
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/20/2018,53,61,46
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/21/2018,39,47,29
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/22/2018,36,45,27
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/23/2018,42,52,34
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/24/2018,37,42,34
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/25/2018,34,42,28
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/26/2018,34,44,28
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/27/2018,37,42,33
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/28/2018,45,52,39
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/29/2018,47,53,41
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/30/2018,39,45,32
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/31/2018,40,47,32
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/1/2018,49,53,46
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/2/2018,52,57,45
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/3/2018,51,59,42
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/4/2018,40,49,32
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/5/2018,40,48,31
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/6/2018,51,54,47
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/7/2018,51,57,45
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/8/2018,45,55,36
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/9/2018,41,47,34
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/10/2018,39,45,32
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/11/2018,31,38,26
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/12/2018,32,41,22
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/13/2018,41,47,34
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/14/2018,22,33,15
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/15/2018,22,29,13
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/16/2018,28,32,24
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/17/2018,33,39,26
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/18/2018,29,35,24
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/19/2018,32,37,28
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/20/2018,30,31,26
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/21/2018,26,32,13
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/22/2018,9,16,4
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/23/2018,19,28,9
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/24/2018,34,44,26
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/25/2018,35,38,32
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/26/2018,32,35,30
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/27/2018,38,44,36
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/28/2018,37,42,34
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/29/2018,32,34,29
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/30/2018,32,39,26
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/1/2018,31,33,28
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/2/2018,39,51,30
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/3/2018,40,44,34
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/4/2018,25,32,16
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/5/2018,21,28,15
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/6/2018,24,32,16
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/7/2018,27,37,14
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/8/2018,12,20,6
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/9/2018,20,29,7
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/10/2018,20,26,11
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/11/2018,20,29,8
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/12/2018,16,24,8
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/13/2018,14,27,5
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/14/2018,33,41,18
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/15/2018,40,47,30
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/16/2018,33,36,28
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/17/2018,31,35,30
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/18/2018,22,30,17
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/19/2018,22,31,16
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/20/2018,36,47,22
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/21/2018,48,54,41
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/22/2018,46,54,31
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/23/2018,27,33,17
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/24/2018,21,28,16
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/25/2018,19,30,11
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/26/2018,19,30,8
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/27/2018,16,22,10
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/28/2018,32,46,16
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/29/2018,36,45,19
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/30/2018,15,19,11
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/31/2018,30,39,17
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/1/2019,34,44,20
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/2/2019,17,24,11
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/3/2019,27,32,20
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/4/2019,30,35,22
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/5/2019,34,37,32
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/6/2019,29,34,16
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/7/2019,15,22,9
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/8/2019,29,39,12
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/9/2019,36,39,28
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/10/2019,26,30,17
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/11/2019,13,20,4
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/12/2019,9,18,4
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/13/2019,12,23,3
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/14/2019,15,25,7
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/15/2019,20,28,11
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/16/2019,29,33,20
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/17/2019,11,18,3
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/18/2019,27,32,16
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/19/2019,13,25,5
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/20/2019,15,27,5
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/21/2019,7,12,0
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/22/2019,9,21,-1
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/23/2019,26,39,6
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/24/2019,45,49,40
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/25/2019,32,39,25
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/26/2019,23,29,19
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/27/2019,30,39,19
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/28/2019,20,38,5
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/29/2019,14,27,2
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/30/2019,28,38,16
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/31/2019,9,14,2
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/1/2019,12,19,7
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/2/2019,13,18,2
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/3/2019,22,31,10
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/4/2019,40,47,32
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/5/2019,43,51,32
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/6/2019,27,32,21
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/7/2019,32,36,27
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/8/2019,35,41,27
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/9/2019,20,26,15
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/10/2019,19,27,13
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/11/2019,17,25,8
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/12/2019,18,28,5
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/13/2019,25,30,17
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/14/2019,24,31,18
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/15/2019,32,44,19
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/16/2019,33,43,20
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/17/2019,21,30,14
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/18/2019,16,20,11
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/19/2019,13,23,4
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/20/2019,16,24,4
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/21/2019,29,35,22
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/22/2019,30,39,23
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/23/2019,28,39,17
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/24/2019,31,38,27
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/25/2019,28,36,14
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/26/2019,11,20,2
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/27/2019,9,17,-2
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/28/2019,15,27,3
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/1/2019,23,33,10
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/2/2019,27,31,22
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/3/2019,30,39,22
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/4/2019,29,31,21
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/5/2019,18,26,11
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/6/2019,14,21,3
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/7/2019,11,19,3
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/8/2019,21,31,3
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/9/2019,29,41,19
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/10/2019,28,40,18
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/11/2019,37,47,30
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/12/2019,31,41,22
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/13/2019,31,42,20
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/14/2019,34,38,30
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/15/2019,42,46,36
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/16/2019,39,50,25
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/17/2019,26,33,17
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/18/2019,26,36,16
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/19/2019,28,37,18
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/20/2019,32,40,20
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/21/2019,38,46,34
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/22/2019,36,41,31
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/23/2019,35,43,29
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/24/2019,37,48,25
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/25/2019,33,40,24
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/26/2019,28,36,21
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/27/2019,30,41,20
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/28/2019,36,41,29
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/29/2019,40,43,38
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/30/2019,39,47,33
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/31/2019,47,55,33
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/1/2019,33,41,27
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/2/2019,35,43,23
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/3/2019,34,37,31
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/4/2019,33,41,28
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/5/2019,34,45,24
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/6/2019,39,53,32
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/7/2019,44,59,32
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/8/2019,29,34,26
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/9/2019,28,31,25
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/10/2019,32,35,27
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/11/2019,40,52,23
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/12/2019,42,51,34
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/13/2019,49,53,40
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/14/2019,49,62,41
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/15/2019,45,52,38
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/16/2019,40,47,34
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/17/2019,44,57,32
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/18/2019,45,55,40
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/19/2019,52,57,45
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/20/2019,55,57,53
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/21/2019,53,59,46
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/22/2019,52,58,47
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/23/2019,41,48,37
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/24/2019,38,40,36
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/25/2019,42,51,35
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/26/2019,40,48,36
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/27/2019,44,50,39
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/28/2019,44,57,33
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/29/2019,42,54,30
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/30/2019,44,53,37
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/1/2019,45,56,35
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/2/2019,42,50,36
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/3/2019,43,50,39
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/4/2019,48,60,41
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/5/2019,53,63,44
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/6/2019,51,62,42
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/7/2019,51,62,44
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/8/2019,48,58,39
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/9/2019,47,60,35
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/10/2019,43,48,39
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/11/2019,52,61,40
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/12/2019,49,62,36
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/13/2019,44,48,41
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/14/2019,39,41,37
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/15/2019,40,44,36
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/16/2019,47,56,35
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/17/2019,47,54,43
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/18/2019,50,59,44
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/19/2019,48,54,44
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/20/2019,55,67,48
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/21/2019,54,60,45
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/22/2019,52,62,42
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/23/2019,52,65,45
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/24/2019,47,51,45
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/25/2019,58,70,45
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/26/2019,52,67,45
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/27/2019,53,67,44
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/28/2019,46,57,40
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/29/2019,46,54,40
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/30/2019,50,58,46
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/31/2019,55,68,46
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/1/2019,54,64,47
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/2/2019,54,62,48
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/3/2019,56,69,46
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/4/2019,54,64,40
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/5/2019,57,68,49
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/6/2019,58,70,50
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/7/2019,62,75,51
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/8/2019,62,73,53
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/9/2019,64,74,53
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/10/2019,63,72,55
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/11/2019,57,61,51
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/12/2019,60,75,46
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/13/2019,56,62,50
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/14/2019,56,64,52
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/15/2019,63,75,50
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/16/2019,64,73,58
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/17/2019,66,78,58
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/18/2019,65,74,57
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/19/2019,62,73,53
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/20/2019,57,60,53
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/21/2019,59,63,52
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/22/2019,63,76,54
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/23/2019,66,80,54
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/24/2019,63,75,54
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/25/2019,62,74,54
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/26/2019,55,57,54
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/27/2019,58,66,54
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/28/2019,68,83,55
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/29/2019,66,74,59
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/30/2019,59,63,55
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/1/2019,66,76,55
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/2/2019,66,81,59
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/3/2019,67,75,59
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/4/2019,76,88,58
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/5/2019,77,91,67
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/6/2019,74,85,67
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/7/2019,67,78,55
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/8/2019,69,80,60
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/9/2019,72,83,59
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/10/2019,69,79,60
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/11/2019,63,70,57
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/12/2019,62,65,60
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/13/2019,70,81,61
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/14/2019,70,82,61
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/15/2019,70,82,56
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/16/2019,73,83,63
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/17/2019,72,78,67
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/18/2019,66,78,58
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/19/2019,69,77,59
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/20/2019,80,92,66
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/21/2019,79,90,69
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/22/2019,70,81,58
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/23/2019,63,71,58
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/24/2019,69,79,61
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/25/2019,67,77,60
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/26/2019,71,81,60
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/27/2019,69,80,61
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/28/2019,69,78,60
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/29/2019,76,86,66
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/30/2019,78,89,69
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/31/2019,77,87,67
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/1/2019,74,83,65
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/2/2019,72,83,63
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/3/2019,71,80,61
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/4/2019,70,81,60
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/5/2019,66,78,53
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/6/2019,68,78,61
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/7/2019,66,73,63
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/8/2019,64,66,62
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/9/2019,69,80,60
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/10/2019,63,75,52
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/11/2019,63,75,51
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/12/2019,70,83,59
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/13/2019,69,79,63
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/14/2019,66,75,60
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/15/2019,68,78,59
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/16/2019,64,74,58
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/17/2019,63,68,59
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/18/2019,66,74,59
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/19/2019,68,76,60
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/20/2019,72,83,62
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/21/2019,69,79,62
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/22/2019,72,83,66
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/23/2019,69,78,58
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/24/2019,62,69,54
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/25/2019,60,70,50
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/26/2019,60,71,53
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/27/2019,64,77,52
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/28/2019,65,75,57
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/29/2019,67,69,62
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/30/2019,68,76,61
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/31/2019,65,77,57
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/1/2019,60,71,52
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/2/2019,60,67,55
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/3/2019,62,70,57
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/4/2019,61,65,58
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/5/2019,60,72,50
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/6/2019,58,65,52
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/7/2019,51,53,47
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/8/2019,55,66,45
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/9/2019,58,69,48
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/10/2019,59,68,51
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/11/2019,64,72,58
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/12/2019,56,61,50
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/13/2019,53,64,45
